timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-02-10T00:00:00.000Z";"2025-02-10T23:59:59.999Z";"2025-02-10T22:46:00.000Z";"2025-02-10T02:16:00.000Z";"2781";4.720962184;5.2396076737;4.494867423;5.2366034022;123742121.7;1523154199.94;"2025-02-10T23:59:59.999Z"
"2025-02-09T00:00:00.000Z";"2025-02-09T23:59:59.999Z";"2025-02-09T04:01:00.000Z";"2025-02-09T22:34:00.000Z";"2781";5.0390674674;5.2848204741;4.5113162573;4.7210558467;87576801.59;1373198519.86;"2025-02-09T23:59:59.999Z"
"2025-02-08T00:00:00.000Z";"2025-02-08T23:59:59.999Z";"2025-02-08T23:43:00.000Z";"2025-02-08T07:22:00.000Z";"2781";4.942738271;5.0872852006;4.837114631;5.0400393623;59166867.71;1465697549.95;"2025-02-08T23:59:59.999Z"
"2025-02-07T00:00:00.000Z";"2025-02-07T23:59:59.999Z";"2025-02-07T14:55:00.000Z";"2025-02-07T22:22:00.000Z";"2781";5.1928658868;5.6983604363;4.8131219924;4.942738271;140825708.65;1437678582.55;"2025-02-07T23:59:59.999Z"
"2025-02-06T00:00:00.000Z";"2025-02-06T23:59:59.999Z";"2025-02-06T05:44:00.000Z";"2025-02-06T16:31:00.000Z";"2781";5.3354787004;5.6255327915;4.9304583187;5.1929126189;133859916.11;1510446000.56;"2025-02-06T23:59:59.999Z"
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T00:00:00.000Z";"2025-02-05T23:34:00.000Z";"2781";6.2207247281;6.2208972837;5.2860811176;5.3354480754;164238430.59;1551904836.11;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T14:46:00.000Z";"2025-02-04T08:47:00.000Z";"2781";6.3249467688;6.5969094057;5.7879996111;6.2207793001;225987156.18;1809402444.39;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:20:00.000Z";"2025-02-03T02:10:00.000Z";"2781";5.6084020377;6.4850573014;4.3993624317;6.3249467688;346309004.1;1839717178.36;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:11:00.000Z";"2025-02-02T22:45:00.000Z";"2781";6.2727228511;6.4157723499;5.3593787313;5.6084007351;168120561.85;1631298088.19;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T01:47:00.000Z";"2025-02-01T23:31:00.000Z";"2781";7.0693872886;7.2302767993;6.1873792219;6.2727047243;104921059.02;1824521700.79;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T00:43:00.000Z";"2025-01-31T21:37:00.000Z";"2781";7.6282314467;7.6817417795;6.9771147609;7.0694190222;107747279.02;2056259458.24;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T16:32:00.000Z";"2025-01-30T00:00:00.000Z";"2781";6.7421782261;7.9092883878;6.741649394;7.6281718423;150792562.4;2218782116.4;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T20:34:00.000Z";"2025-01-29T19:30:00.000Z";"2781";6.6283107787;7.1751423985;6.3561626577;6.7418761686;143442037.95;1960988108.7;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T10:43:00.000Z";"2025-01-28T22:01:00.000Z";"2781";6.7329056646;7.374227377;6.4570534082;6.6283107787;170489244.51;1927955704.43;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:13:00.000Z";"2025-01-27T10:47:00.000Z";"2781";7.180705435;7.2144559374;6.1958957347;6.7317913745;271709895.41;1958054776.65;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T13:06:00.000Z";"2025-01-26T23:59:00.000Z";"2781";7.6235733767;8.0444089295;7.1788999528;7.1807684559;103270875.27;2088634728.23;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T01:44:00.000Z";"2025-01-25T13:58:00.000Z";"2781";7.8017884462;7.8853498211;7.3019156749;7.62347636;126685245.84;2217422455.14;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T00:31:00.000Z";"2025-01-24T04:25:00.000Z";"2781";8.1455828078;8.3016372305;7.7630797832;7.8017680243;166441352.56;2269281727.92;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T17:52:00.000Z";"2025-01-23T04:40:00.000Z";"2781";7.8357261853;8.645928829;7.4642656728;8.1455828078;249088681.83;2369151267.72;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T20:37:00.000Z";"2025-01-22T00:35:00.000Z";"2781";7.5634089277;8.2647560874;7.510627319;7.8358009227;218872129.53;2279296966.29;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T21:01:00.000Z";"2025-01-21T15:16:00.000Z";"2781";7.3552908025;7.8193028725;6.9312930966;7.5634089277;366775796.2;2200083899.85;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T15:57:00.000Z";"2025-01-20T02:59:00.000Z";"2781";6.3938353595;7.4725624642;5.9203557059;7.3552908025;345231680.32;2139545412.37;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T11:16:00.000Z";"2025-01-19T23:40:00.000Z";"2781";7.3516129854;7.584650433;6.2025577154;6.3938353595;417911420.05;1859893969.56;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T23:52:00.000Z";"2025-01-18T02:35:00.000Z";"2781";6.1388493452;7.4096071119;6.0110752715;7.3516129854;517364774.21;2138494856.51;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T15:11:00.000Z";"2025-01-17T00:31:00.000Z";"2781";5.5037658144;6.1697458581;5.4770331777;5.97854941;111570043.46;1739442708.96;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T12:26:00.000Z";"2025-01-16T09:09:00.000Z";"2781";5.7222555302;5.821027826;5.4453515283;5.4637640618;91289839.74;1589346809.58;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T20:17:00.000Z";"2025-01-15T12:31:00.000Z";"2781";5.2912471677;5.7551015387;5.1038307568;5.7215532921;112207070.12;1664529727.85;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T22:59:00.000Z";"2025-01-14T00:18:00.000Z";"2781";4.6333968768;5.3513556702;4.6054027523;5.2912471677;101747430.84;1539163607.65;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:39:00.000Z";"2025-01-13T14:37:00.000Z";"2781";4.6687520546;4.7739675744;4.1833058517;4.6334023419;108352989.49;1347804031.5;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T15:02:00.000Z";"2025-01-12T09:39:00.000Z";"2781";4.5637913287;4.7673575284;4.3448772965;4.6687520546;73241316.98;1358086860.77;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T00:02:00.000Z";"2025-01-11T19:54:00.000Z";"2781";4.7546305176;4.7569563638;4.5367157558;4.5637913287;60771931.8;1327554979.64;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T11:10:00.000Z";"2025-01-10T15:16:00.000Z";"2781";4.8590441594;5.0016904803;4.6584466088;4.7546305176;82181468.62;1383067928.7;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T06:48:00.000Z";"2025-01-09T14:08:00.000Z";"2781";5.1326925855;5.2950187712;4.7141746346;4.8590653543;112312624.9;1413446834.64;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T00:47:00.000Z";"2025-01-08T17:33:00.000Z";"2781";5.4597400596;5.5936236601;4.8504657544;5.1326925855;112411934.49;1493041883.42;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T12:32:00.000Z";"2025-01-07T20:49:00.000Z";"2781";5.6236222457;5.8716868108;5.3860589686;5.4597400596;117784935.43;1588176273.11;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T02:18:00.000Z";"2025-01-06T14:28:00.000Z";"2781";5.7335905436;5.8188317679;5.5006605595;5.6238040018;76883220.29;1635901732.28;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T16:16:00.000Z";"2025-01-05T08:23:00.000Z";"2781";5.6095475854;5.8749264728;5.5251853493;5.7335905436;82348792.16;1667837410.29;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T14:38:00.000Z";"2025-01-04T10:26:00.000Z";"2781";5.4748505512;5.7346282908;5.3054199866;5.6095948867;83609517.5;1631754700.08;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T22:32:00.000Z";"2025-01-03T03:34:00.000Z";"2781";5.4465385234;5.515352934;5.2700533986;5.4747380321;92645719.45;1592540107.66;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T16:41:00.000Z";"2025-01-02T00:13:00.000Z";"2781";4.9870822433;5.5309217961;4.9736069346;5.4465385234;105763725.31;1584337185.72;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T16:12:00.000Z";"2025-01-01T09:42:00.000Z";"2781";4.8871685018;5.0447343846;4.757653784;4.9870789761;55672415.41;1450685538.35;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T17:33:00.000Z";"2024-12-31T05:22:00.000Z";"2781";4.9135132209;5.0718304627;4.7605888704;4.8871685018;71380375.95;1421622697.99;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T12:30:00.000Z";"2024-12-30T15:34:00.000Z";"2781";4.8896576658;5.0961341894;4.7801386904;4.9135132209;70879725.21;1429286082.35;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T07:03:00.000Z";"2024-12-29T23:26:00.000Z";"2781";5.1751573256;5.3425718421;4.8378231435;4.8896576658;68933811.47;1422346767.98;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:56:00.000Z";"2024-12-28T07:58:00.000Z";"2781";4.9246953268;5.2368486521;4.7156038366;5.1750590707;70538583.69;1505366847.01;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T13:31:00.000Z";"2024-12-27T08:01:00.000Z";"2781";4.7860108422;5.2125225409;4.7430790721;4.9246953268;89347963.96;1432538831.96;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T17:35:00.000Z";"2781";5.2953770632;5.3312352949;4.7400433099;4.786360349;76628947.04;1392197065.35;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T04:37:00.000Z";"2024-12-25T00:13:00.000Z";"2781";4.9869553597;5.3603620908;4.9465453973;5.2953259369;96373164.35;1540351134.26;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T15:47:00.000Z";"2024-12-24T02:22:00.000Z";"2781";4.8771092688;5.0822128803;4.7407942707;4.9876358519;82672668.42;1450649579.73;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T23:22:00.000Z";"2024-12-23T01:22:00.000Z";"2781";4.3230306239;4.9180401566;4.2178261546;4.8771092688;102820179.78;1418696579.53;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T09:49:00.000Z";"2024-12-22T20:17:00.000Z";"2781";4.3799630125;4.4866374725;4.2097588628;4.3230768388;73851829.03;1257534737.52;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:49:00.000Z";"2024-12-21T19:40:00.000Z";"2781";4.7212963903;4.85761973;4.2847351682;4.3799630125;89768037.63;1274082289.7;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T23:58:00.000Z";"2024-12-20T11:46:00.000Z";"2781";4.4020017461;4.7216046508;3.8087827932;4.7214148611;139646443.48;1373406816.38;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T08:00:00.000Z";"2024-12-19T18:25:00.000Z";"2781";4.456303159;4.8145233019;4.2004025908;4.4020017461;145962731.07;1280493110.98;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:19:00.000Z";"2024-12-18T23:51:00.000Z";"2781";5.0180445384;5.0929060842;4.4526814872;4.456303159;118688392.97;1296288785.13;"2024-12-18T23:59:59.999Z"
"2024-12-17T00:00:00.000Z";"2024-12-17T23:59:59.999Z";"2024-12-17T18:40:00.000Z";"2024-12-17T06:49:00.000Z";"2781";5.1049270783;5.2124359173;4.8145464101;5.0181459359;119280565.4;1459813508.94;"2024-12-17T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-16T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-16T23:42:00.000Z";"2781";5.4068450647;5.5725971613;5.0909351169;5.1049270783;105357985.37;1485088754.02;"2024-12-16T23:59:59.999Z"
"2024-12-15T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-15T23:53:00.000Z";"2024-12-15T07:48:00.000Z";"2781";5.3406061604;5.4556988833;5.0938220691;5.4073964234;101681796.19;1572920568.14;"2024-12-15T23:59:59.999Z"
"2024-12-14T00:00:00.000Z";"2024-12-14T23:59:59.999Z";"2024-12-14T10:02:00.000Z";"2024-12-14T21:10:00.000Z";"2781";5.2945962767;5.6265778875;5.1987135232;5.3408531207;133642410.99;1553650821.42;"2024-12-14T23:59:59.999Z"
"2024-12-13T00:00:00.000Z";"2024-12-13T23:59:59.999Z";"2024-12-13T15:41:00.000Z";"2024-12-13T07:09:00.000Z";"2781";5.3448631775;5.6146041408;5.1623655423;5.2945998058;132566527.03;1540265956.2;"2024-12-13T23:59:59.999Z"
"2024-12-12T00:00:00.000Z";"2024-12-12T23:59:59.999Z";"2024-12-12T09:49:00.000Z";"2024-12-12T20:20:00.000Z";"2781";5.3984408565;5.6911100572;5.2623782595;5.3449460611;169215681.63;1554913354.17;"2024-12-12T23:59:59.999Z"
"2024-12-11T00:00:00.000Z";"2024-12-11T23:59:59.999Z";"2024-12-11T16:22:00.000Z";"2024-12-11T02:04:00.000Z";"2781";4.9056438817;5.8074255539;4.81768792;5.398547087;325256008.5;1570475676.19;"2024-12-11T23:59:59.999Z"
"2024-12-10T00:00:00.000Z";"2024-12-10T23:59:59.999Z";"2024-12-10T21:04:00.000Z";"2024-12-10T03:30:00.000Z";"2781";4.4434742104;4.9802980054;4.1316040829;4.9058739106;250514821.64;1427114716.46;"2024-12-10T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-09T23:59:59.999Z";"2024-12-09T00:00:00.000Z";"2024-12-09T21:07:00.000Z";"2781";4.9912255198;4.9912255198;4.0588532914;4.4434742104;159953303.85;1292681405.98;"2024-12-09T23:59:59.999Z"
"2024-12-08T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-08T03:16:00.000Z";"2024-12-08T09:55:00.000Z";"2781";5.0728656198;5.206823602;4.9072657097;4.9679349389;110613783.47;1445255855.59;"2024-12-08T23:59:59.999Z"
"2024-12-07T00:00:00.000Z";"2024-12-07T23:59:59.999Z";"2024-12-07T21:04:00.000Z";"2024-12-07T03:31:00.000Z";"2781";4.9601324643;5.1644501813;4.8315999747;5.1066272701;92393540.44;1485603788.13;"2024-12-07T23:59:59.999Z"
"2024-12-06T00:00:00.000Z";"2024-12-06T23:59:59.999Z";"2024-12-06T01:41:00.000Z";"2024-12-06T13:02:00.000Z";"2781";4.8778782681;5.1615414151;4.8086943194;4.9601324643;89853892.59;1442985984.44;"2024-12-06T23:59:59.999Z"
"2024-12-05T00:00:00.000Z";"2024-12-05T23:59:59.999Z";"2024-12-05T12:20:00.000Z";"2024-12-05T22:31:00.000Z";"2781";4.990293623;5.3034660668;4.7289907979;4.8415366168;146833567.57;1408484457.11;"2024-12-05T23:59:59.999Z"
"2024-12-04T00:00:00.000Z";"2024-12-04T23:59:59.999Z";"2024-12-04T00:35:00.000Z";"2024-12-04T16:54:00.000Z";"2781";5.2505727283;5.3286751503;4.9040930667;4.990293623;107955587.12;1451760372.95;"2024-12-04T23:59:59.999Z"
"2024-12-03T00:00:00.000Z";"2024-12-03T23:59:59.999Z";"2024-12-03T21:52:00.000Z";"2024-12-03T14:36:00.000Z";"2781";4.9392603091;5.303101368;4.7010534938;5.2505727283;158023863.2;1527479943.67;"2024-12-03T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-02T23:59:59.999Z";"2024-12-02T03:31:00.000Z";"2024-12-02T19:19:00.000Z";"2781";5.2654817781;5.3113477436;4.8413800105;4.9378325877;111580239.24;1436913923.34;"2024-12-02T23:59:59.999Z"
"2024-12-01T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-12-01T01:50:00.000Z";"2024-12-01T20:32:00.000Z";"2781";5.4589287589;5.5294322656;5.2071994531;5.2654817781;90453327.06;1531817237.09;"2024-12-01T23:59:59.999Z"
"2024-11-30T00:00:00.000Z";"2024-11-30T23:59:59.999Z";"2024-11-30T00:00:00.000Z";"2024-11-30T16:38:00.000Z";"2781";5.6894714858;5.6894714858;5.4383580261;5.4589287589;69504816.81;1588094218.42;"2024-11-30T23:59:59.999Z"
"2024-11-29T00:00:00.000Z";"2024-11-29T23:59:59.999Z";"2024-11-29T03:56:00.000Z";"2024-11-29T00:15:00.000Z";"2781";5.5858041319;5.8447465963;5.54246034;5.6894714858;68172231.37;1655163260.87;"2024-11-29T23:59:59.999Z"
"2024-11-28T00:00:00.000Z";"2024-11-28T23:59:59.999Z";"2024-11-28T22:19:00.000Z";"2024-11-28T10:11:00.000Z";"2781";5.526461216;5.655797051;5.2683351395;5.5858041319;86833295.44;1625004678.3;"2024-11-28T23:59:59.999Z"
"2024-11-27T00:00:00.000Z";"2024-11-27T23:59:59.999Z";"2024-11-27T15:58:00.000Z";"2024-11-27T01:04:00.000Z";"2781";5.4789476968;5.7566868726;5.3752412181;5.525145555;81925310.83;1607358074.73;"2024-11-27T23:59:59.999Z"
"2024-11-26T00:00:00.000Z";"2024-11-26T23:59:59.999Z";"2024-11-26T00:48:00.000Z";"2024-11-26T18:39:00.000Z";"2781";5.6198943777;5.6869160048;5.2613521988;5.4786311844;113651630.84;1593826259.4;"2024-11-26T23:59:59.999Z"
