timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-02-08T00:00:00.000Z";"2025-02-08T23:59:59.999Z";"2025-02-08T00:28:00.000Z";"2025-02-08T15:42:00.000Z";"2781";2623.0018923393;2665.4845163946;2591.7785058427;2632.308332463;17059263074.01;317313322582.68;"2025-02-08T23:59:59.999Z"
"2025-02-07T00:00:00.000Z";"2025-02-07T23:59:59.999Z";"2025-02-07T14:23:00.000Z";"2025-02-07T22:35:00.000Z";"2781";2688.897410239;2798.0288447888;2564.9681842454;2622.2111776681;29526663418.39;316152808964.11;"2025-02-07T23:59:59.999Z"
"2025-02-06T00:00:00.000Z";"2025-02-06T23:59:59.999Z";"2025-02-06T09:59:00.000Z";"2025-02-06T22:15:00.000Z";"2781";2787.6586259853;2857.1419983154;2662.445884065;2688.4008590972;29500645692.02;324089046456.96;"2025-02-06T23:59:59.999Z"
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T14:19:00.000Z";"2025-02-05T02:26:00.000Z";"2781";2735.2257599192;2824.4002452398;2701.1049959141;2787.7789694742;31960764447.39;335986076952.44;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T00:07:00.000Z";"2025-02-04T22:01:00.000Z";"2781";2883.8184480283;2888.249973705;2636.1657920424;2735.0512076664;48795275984.79;329660191677.39;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:31:00.000Z";"2025-02-03T02:09:00.000Z";"2781";2868.0786325622;2919.4772778708;2159.2805472236;2884.5666311078;92453553253.49;347599890746;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:22:00.000Z";"2025-02-02T22:42:00.000Z";"2781";3118.6116927808;3161.8942509515;2755.4747161084;2868.6928684244;42060930305.44;345669689993.68;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T01:38:00.000Z";"2025-02-01T23:27:00.000Z";"2781";3298.8223501537;3329.6551659404;3103.9189869704;3118.3286253641;19917507078.5;375857159372.64;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T16:04:00.000Z";"2025-01-31T04:59:00.000Z";"2781";3247.8671705984;3437.5689837467;3214.9355101578;3298.2651884844;30128115902.13;397569451843.83;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T17:22:00.000Z";"2025-01-30T00:32:00.000Z";"2781";3113.2899117718;3282.9862695081;3093.1238207439;3247.7799513503;19958405782.39;391410452938.78;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T20:28:00.000Z";"2025-01-29T19:29:00.000Z";"2781";3076.380017521;3177.9805623929;3055.1815883672;3112.998910374;22727786058.31;375160006592.26;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T04:39:00.000Z";"2025-01-28T22:13:00.000Z";"2781";3179.0869218388;3222.7374082538;3040.0923133513;3077.1126333315;20718206193.57;370740830465.15;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:10:00.000Z";"2025-01-27T07:30:00.000Z";"2781";3235.8552197218;3250.3965059762;3024.091649225;3178.9205191584;39412486481.55;383113389153.51;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T04:29:00.000Z";"2025-01-26T23:57:00.000Z";"2781";3317.2915898188;3359.3124804246;3233.9221508927;3236.1341830842;14471528756.78;389947457706.7;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T20:22:00.000Z";"2025-01-25T01:02:00.000Z";"2781";3309.7117569653;3349.2983595287;3270.2731113874;3317.2695057658;13744316078.39;399754944021.83;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T13:05:00.000Z";"2025-01-24T03:26:00.000Z";"2781";3334.8083465932;3424.8998535904;3277.3231574435;3309.554998792;25578325670.73;398836213929.28;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T23:42:00.000Z";"2025-01-23T04:40:00.000Z";"2781";3240.4753073635;3346.7325186278;3184.0667965696;3334.7142017869;32419520084.49;402178405888.02;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T01:00:00.000Z";"2025-01-22T23:12:00.000Z";"2781";3327.2374136111;3364.7460014243;3223.3859900143;3240.2245269346;22171220980.66;390482951804.65;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T18:39:00.000Z";"2025-01-21T01:32:00.000Z";"2781";3278.4361082006;3365.7781281242;3202.4925822768;3327.4062612887;32804001145.6;400934387859.02;"2025-01-21T23:59:59.999Z"
