timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-02-10T00:00:00.000Z";"2025-02-10T23:59:59.999Z";"2025-02-10T19:20:00.000Z";"2025-02-10T02:32:00.000Z";"2781";1.5023283387;1.6018470973;1.4587163931;1.5799726227;157922736.65;1415554404.57;"2025-02-10T23:59:59.999Z"
"2025-02-09T00:00:00.000Z";"2025-02-09T23:59:59.999Z";"2025-02-09T03:52:00.000Z";"2025-02-09T22:07:00.000Z";"2781";1.5290434119;1.5944722607;1.4190596293;1.5023283387;162745452.7;1345990092.72;"2025-02-09T23:59:59.999Z"
"2025-02-08T00:00:00.000Z";"2025-02-08T23:59:59.999Z";"2025-02-08T00:29:00.000Z";"2025-02-08T16:19:00.000Z";"2781";1.5566223542;1.5851300126;1.4701257337;1.5290434119;157125574.54;1369925089.45;"2025-02-08T23:59:59.999Z"
"2025-02-07T00:00:00.000Z";"2025-02-07T23:59:59.999Z";"2025-02-07T14:22:00.000Z";"2025-02-07T22:46:00.000Z";"2781";1.675208889;1.7932593805;1.5186435893;1.5566223542;246816648.4;1394634057.63;"2025-02-07T23:59:59.999Z"
"2025-02-06T00:00:00.000Z";"2025-02-06T23:59:59.999Z";"2025-02-06T10:11:00.000Z";"2025-02-06T23:46:00.000Z";"2781";1.6938977315;1.876515681;1.6580119495;1.675208889;253015759.42;1500880007.22;"2025-02-06T23:59:59.999Z"
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T15:31:00.000Z";"2025-02-05T05:41:00.000Z";"2781";1.7112463992;1.8514183326;1.6669791866;1.6938977315;266751957.74;1517624014.67;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T04:18:00.000Z";"2025-02-04T22:01:00.000Z";"2781";1.8629489789;1.9161971906;1.6306129121;1.7112463992;378098849.17;1533167311.2;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:58:00.000Z";"2025-02-03T14:23:00.000Z";"2781";1.8983145731;1.9320720422;1.5347710613;1.8629489789;721458860.4;1669083118.75;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:25:00.000Z";"2025-02-02T22:43:00.000Z";"2781";2.0432223322;2.0926521729;1.8170694568;1.8983145731;391733188.99;1700979005.09;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T01:38:00.000Z";"2025-02-01T23:29:00.000Z";"2781";2.3015416835;2.3417465922;2.0392127083;2.0432445545;227423261.16;1830843074.54;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T18:01:00.000Z";"2025-01-31T04:25:00.000Z";"2781";2.0954325513;2.4243718573;2.0427688743;2.3015679218;412765973.97;2062312942.96;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T19:31:00.000Z";"2025-01-30T00:35:00.000Z";"2781";1.8971277973;2.1803933207;1.8637410796;2.0954325513;233595915.27;1877582498.36;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T21:37:00.000Z";"2025-01-29T00:35:00.000Z";"2781";1.7829724267;1.9951740177;1.7670592753;1.8970545667;169866937.91;1699849980.22;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T04:40:00.000Z";"2025-01-28T22:37:00.000Z";"2781";1.9136374364;1.9699526885;1.7563323757;1.7829724267;162719106.71;1597627025.35;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:10:00.000Z";"2025-01-27T18:58:00.000Z";"2781";2.0852280749;2.1081895467;1.832690719;1.9136374364;306975774.92;1714709010.27;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T18:58:00.000Z";"2025-01-26T02:13:00.000Z";"2781";1.9921950841;2.2202719844;1.9857357159;2.0852280749;251226730.67;1868462280.46;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T01:40:00.000Z";"2025-01-25T12:40:00.000Z";"2781";1.9975622345;2.0269210578;1.9214078892;1.9920464454;143349268.6;1784967164.53;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T13:31:00.000Z";"2025-01-24T02:59:00.000Z";"2781";1.8202911348;2.1095131457;1.7945882357;1.9973944128;302223410.05;1789759194.44;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T01:37:00.000Z";"2025-01-23T20:13:00.000Z";"2781";1.848833819;1.8572358584;1.715923565;1.8203184878;177310703.44;1631066340.28;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T14:31:00.000Z";"2025-01-22T23:23:00.000Z";"2781";1.90412204;1.9813218948;1.8398062251;1.8488658499;226120265.16;1656670626.93;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T18:38:00.000Z";"2025-01-21T04:38:00.000Z";"2781";1.8206529162;1.9945200462;1.7227931177;1.90412204;280331176.89;1706182768.2;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T22:54:00.000Z";"2025-01-20T00:51:00.000Z";"2781";1.6209507436;1.9145028902;1.5686012144;1.8206529162;477475867;1631390513.4;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T02:46:00.000Z";"2025-01-19T11:57:00.000Z";"2781";1.7713929645;1.8259942362;1.5889496249;1.620995188;299770755.41;1452487812.75;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T00:58:00.000Z";"2025-01-18T18:22:00.000Z";"2781";1.9985233463;2.020034348;1.7202137705;1.7713929645;168598030.86;1587251283.4;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T09:16:00.000Z";"2025-01-17T20:03:00.000Z";"2781";1.9654092759;2.0290054256;1.9595542492;1.9985233463;132849121.28;1790770771.9;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T02:07:00.000Z";"2025-01-16T22:39:00.000Z";"2781";2.0814658258;2.1283332661;1.9409211206;1.9654092759;208973117.64;1761099009.68;"2025-01-16T23:59:59.999Z"
